time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.705205,-0.39384956729,-0.190980608092,-0.718669999124,0.95605352605,0.883956429019,1.06956810435,-0.345912667668,17.8170146942,0.874752544292,-0.34437868688,0.10009224641,1.01664576717,-0.115815549485,0.915019539974,0.321752470259,100.0
0.715264,-0.394233062487,-0.190597112895,-0.718669999124,0.956437021247,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343995191683,0.10009224641,1.01626227197,-0.115432054288,0.915019539974,0.322135965456,100.0
0.725180,-0.39384956729,-0.191364103289,-0.718286503927,0.956437021247,0.884339924216,1.07033509475,-0.345145677274,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01741275757,-0.115815549485,0.915019539974,0.321368975062,100.0
0.735229,-0.393466072093,-0.190980608092,-0.718286503927,0.955286535656,0.884339924216,1.07033509475,-0.344762182077,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01664576717,-0.115048559091,0.915403035171,0.320985479865,100.0
0.745199,-0.393082576896,-0.190980608092,-0.718286503927,0.95605352605,0.884339924216,1.07071858994,-0.345912667668,17.8170146942,0.874369049095,-0.34437868688,0.100859236803,1.01664576717,-0.116199044682,0.914636044777,0.321752470259,100.0
0.755280,-0.392699081699,-0.190980608092,-0.718286503927,0.955670030853,0.884339924216,1.06995159955,-0.346296162865,17.8170146942,0.874752544292,-0.34437868688,0.0997087512126,1.01664576717,-0.116199044682,0.915786530368,0.321368975062,100.0
0.765191,-0.394233062487,-0.190597112895,-0.718286503927,0.95605352605,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343611696486,0.100859236803,1.01626227197,-0.114665063894,0.915019539974,0.321368975062,100.0
0.775855,-0.392699081699,-0.190213617698,-0.718669999124,0.955670030853,0.884723419413,1.06995159955,-0.345145677274,17.8170146942,0.873985553898,-0.34437868688,0.101626227197,1.01664576717,-0.115815549485,0.914636044777,0.322135965456,100.0
0.785184,-0.393466072093,-0.190980608092,-0.718669999124,0.955670030853,0.883956429019,1.07033509475,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.101242732,1.01664576717,-0.115815549485,0.915019539974,0.322135965456,100.0
0.795265,-0.392699081699,-0.190980608092,-0.718286503927,0.956437021247,0.883956429019,1.07071858994,-0.345912667668,17.8170146942,0.874752544292,-0.34437868688,0.100859236803,1.01702926237,-0.115432054288,0.915403035171,0.321752470259,100.0
0.805198,-0.393466072093,-0.190213617698,-0.718669999124,0.956437021247,0.884339924216,1.06995159955,-0.345145677274,17.8170146942,0.874369049095,-0.34437868688,0.101242732,1.01702926237,-0.115815549485,0.915019539974,0.321752470259,100.0
0.815210,-0.393466072093,-0.190213617698,-0.71790300873,0.955670030853,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.34437868688,0.10009224641,1.01587877678,-0.115048559091,0.915403035171,0.321752470259,100.0
0.825349,-0.393466072093,-0.190980608092,-0.718669999124,0.95605352605,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01626227197,-0.115432054288,0.915019539974,0.320985479865,100.0
0.835260,-0.39384956729,-0.190597112895,-0.719436989518,0.95605352605,0.884723419413,1.07033509475,-0.345145677274,17.8170146942,0.873985553898,-0.343995191683,0.100859236803,1.01664576717,-0.115432054288,0.91425254958,0.321752470259,100.0
0.845203,-0.392699081699,-0.190597112895,-0.719053494321,0.95605352605,0.884339924216,1.06956810435,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01664576717,-0.115048559091,0.915019539974,0.321752470259,100.0
0.855358,-0.39384956729,-0.190213617698,-0.719436989518,0.955670030853,0.884339924216,1.06918460916,-0.345145677274,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01626227197,-0.115815549485,0.915019539974,0.321368975062,100.0
0.865198,-0.393082576896,-0.190597112895,-0.720203979912,0.955670030853,0.88510691461,1.07033509475,-0.345145677274,17.8170146942,0.875136039489,-0.343611696486,0.0997087512126,1.01664576717,-0.115432054288,0.915403035171,0.320985479865,100.0
0.875378,-0.39384956729,-0.190597112895,-0.718286503927,0.95605352605,0.883956429019,1.07071858994,-0.345912667668,17.8170146942,0.874369049095,-0.343611696486,0.100475741606,1.01626227197,-0.115815549485,0.915019539974,0.321368975062,100.0
0.885179,-0.394233062487,-0.190980608092,-0.71790300873,0.95605352605,0.883572933822,1.06995159955,-0.34437868688,17.8170146942,0.873985553898,-0.343611696486,0.101242732,1.01664576717,-0.115432054288,0.915019539974,0.320985479865,100.0
0.895319,-0.39384956729,-0.190597112895,-0.71790300873,0.955670030853,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343611696486,0.100859236803,1.01664576717,-0.115815549485,0.915019539974,0.321368975062,100.0
0.905210,-0.393082576896,-0.190597112895,-0.718669999124,0.955670030853,0.884723419413,1.07033509475,-0.345912667668,17.8170146942,0.874369049095,-0.34437868688,0.100475741606,1.01664576717,-0.115048559091,0.915019539974,0.321752470259,100.0
0.915311,-0.394233062487,-0.190597112895,-0.719436989518,0.956820516444,0.883956429019,1.06918460916,-0.345912667668,17.8170146942,0.874369049095,-0.34437868688,0.10009224641,1.01664576717,-0.116199044682,0.915019539974,0.321752470259,100.0
0.925243,-0.39384956729,-0.190597112895,-0.718286503927,0.956437021247,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343611696486,0.100859236803,1.01664576717,-0.115815549485,0.915403035171,0.321752470259,100.0
0.935310,-0.393082576896,-0.190597112895,-0.718286503927,0.956437021247,0.883572933822,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01741275757,-0.116199044682,0.915019539974,0.321752470259,100.0
0.945198,-0.392699081699,-0.190213617698,-0.719053494321,0.95605352605,0.883572933822,1.06956810435,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.100859236803,1.01587877678,-0.115815549485,0.915019539974,0.322519460653,100.0
0.955319,-0.39384956729,-0.190980608092,-0.718286503927,0.955670030853,0.883572933822,1.06956810435,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01702926237,-0.115432054288,0.915019539974,0.322519460653,100.0
0.965197,-0.393082576896,-0.190597112895,-0.720587475109,0.956437021247,0.884339924216,1.07071858994,-0.346296162865,17.8170146942,0.874369049095,-0.343995191683,0.100859236803,1.01626227197,-0.115815549485,0.914636044777,0.321752470259,100.0
0.975237,-0.393466072093,-0.190597112895,-0.719053494321,0.956437021247,0.883572933822,1.07033509475,-0.346296162865,17.8170146942,0.873602058701,-0.343995191683,0.100475741606,1.01664576717,-0.115048559091,0.91425254958,0.322135965456,100.0
0.985271,-0.39384956729,-0.190597112895,-0.718286503927,0.95605352605,0.884723419413,1.06956810435,-0.346679658062,17.8170146942,0.873985553898,-0.343995191683,0.10009224641,1.01664576717,-0.115048559091,0.915019539974,0.321368975062,100.0
0.995264,-0.394233062487,-0.190597112895,-0.718669999124,0.95605352605,0.884339924216,1.06995159955,-0.34437868688,17.8170146942,0.874369049095,-0.34437868688,0.100475741606,1.01664576717,-0.115432054288,0.915019539974,0.321752470259,100.0
1.005196,-0.392699081699,-0.190597112895,-0.718669999124,0.955670030853,0.884339924216,1.07033509475,-0.344762182077,17.8170146942,0.873602058701,-0.343611696486,0.100475741606,1.01626227197,-0.114665063894,0.915403035171,0.321752470259,100.0
1.015320,-0.393082576896,-0.190213617698,-0.718669999124,0.955670030853,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100859236803,1.01664576717,-0.115815549485,0.915786530368,0.321368975062,100.0
1.025246,-0.393466072093,-0.190980608092,-0.718286503927,0.95605352605,0.883956429019,1.06995159955,-0.346296162865,17.8170146942,0.873602058701,-0.343995191683,0.100859236803,1.01664576717,-0.115815549485,0.915019539974,0.322519460653,100.0
1.035267,-0.394233062487,-0.190213617698,-0.719436989518,0.95605352605,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.34437868688,0.10009224641,1.01664576717,-0.116199044682,0.914636044777,0.321368975062,100.0
1.045212,-0.392315586502,-0.190980608092,-0.719436989518,0.955670030853,0.883956429019,1.07033509475,-0.345912667668,17.8170146942,0.874369049095,-0.34437868688,0.10009224641,1.01626227197,-0.115048559091,0.915403035171,0.321752470259,100.0
1.055264,-0.393082576896,-0.190980608092,-0.718286503927,0.955670030853,0.884339924216,1.07033509475,-0.344762182077,17.8170146942,0.873985553898,-0.343995191683,0.10009224641,1.01587877678,-0.115048559091,0.915019539974,0.321368975062,100.0
1.065198,-0.392699081699,-0.189830122501,-0.719436989518,0.95605352605,0.883956429019,1.07071858994,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.10009224641,1.01664576717,-0.115432054288,0.914636044777,0.321368975062,100.0
1.075329,-0.392699081699,-0.191364103289,-0.718286503927,0.955670030853,0.884723419413,1.06995159955,-0.345145677274,17.8170146942,0.874752544292,-0.343995191683,0.10009224641,1.01664576717,-0.114281568697,0.915019539974,0.321368975062,100.0
1.085240,-0.393466072093,-0.191364103289,-0.718669999124,0.95605352605,0.883572933822,1.07033509475,-0.346296162865,17.8170146942,0.873602058701,-0.343995191683,0.10009224641,1.01664576717,-0.115432054288,0.915403035171,0.322135965456,100.0
1.095201,-0.394233062487,-0.190980608092,-0.719820484715,0.955670030853,0.883956429019,1.06995159955,-0.345145677274,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01702926237,-0.115048559091,0.915019539974,0.321752470259,100.0
1.105213,-0.393466072093,-0.190597112895,-0.718286503927,0.956437021247,0.884339924216,1.06956810435,-0.345912667668,17.8170146942,0.873602058701,-0.343611696486,0.100859236803,1.01741275757,-0.115432054288,0.914636044777,0.321368975062,100.0
1.115270,-0.39384956729,-0.190980608092,-0.719436989518,0.956437021247,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343611696486,0.10009224641,1.01664576717,-0.115048559091,0.914636044777,0.321368975062,100.0
1.125200,-0.393466072093,-0.190597112895,-0.718286503927,0.956820516444,0.884339924216,1.06956810435,-0.346296162865,17.8170146942,0.874369049095,-0.343995191683,0.100859236803,1.01626227197,-0.115815549485,0.915786530368,0.322135965456,100.0
1.135265,-0.39384956729,-0.190597112895,-0.719436989518,0.95605352605,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.873985553898,-0.343611696486,0.101242732,1.01664576717,-0.115815549485,0.915019539974,0.322135965456,100.0
1.145205,-0.393466072093,-0.190597112895,-0.719436989518,0.955670030853,0.884339924216,1.06956810435,-0.344762182077,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01664576717,-0.114665063894,0.915019539974,0.321368975062,100.0
1.155230,-0.393082576896,-0.190980608092,-0.718286503927,0.956437021247,0.884339924216,1.06995159955,-0.345145677274,17.8170146942,0.874369049095,-0.343995191683,0.101242732,1.01664576717,-0.115432054288,0.914636044777,0.321752470259,100.0
1.165196,-0.394233062487,-0.190980608092,-0.719436989518,0.95605352605,0.883956429019,1.07033509475,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.10009224641,1.01702926237,-0.115432054288,0.914636044777,0.322135965456,100.0
1.175222,-0.39384956729,-0.191364103289,-0.719053494321,0.956437021247,0.883572933822,1.06956810435,-0.345145677274,17.8170146942,0.874369049095,-0.34437868688,0.100859236803,1.01664576717,-0.115432054288,0.915019539974,0.320985479865,100.0
1.185185,-0.393466072093,-0.190980608092,-0.718669999124,0.95605352605,0.883956429019,1.06995159955,-0.343995191683,17.8170146942,0.874752544292,-0.343995191683,0.100475741606,1.01664576717,-0.115432054288,0.915403035171,0.32290295585,100.0
1.195355,-0.392699081699,-0.190597112895,-0.718669999124,0.95605352605,0.883956429019,1.06995159955,-0.345145677274,17.8170146942,0.874752544292,-0.34437868688,0.100475741606,1.01626227197,-0.115048559091,0.915019539974,0.320985479865,100.0
1.205206,-0.394233062487,-0.190597112895,-0.719436989518,0.95605352605,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343611696486,0.100475741606,1.01664576717,-0.115815549485,0.914636044777,0.322519460653,100.0
1.215176,-0.392699081699,-0.190213617698,-0.719436989518,0.956437021247,0.884723419413,1.06995159955,-0.346296162865,17.8170146942,0.874752544292,-0.343611696486,0.100475741606,1.01664576717,-0.115815549485,0.914636044777,0.322519460653,100.0
1.225207,-0.392699081699,-0.190980608092,-0.718669999124,0.95605352605,0.884339924216,1.06918460916,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01664576717,-0.114665063894,0.915019539974,0.321368975062,100.0
1.235218,-0.394233062487,-0.190980608092,-0.719053494321,0.95605352605,0.883956429019,1.06995159955,-0.345145677274,17.8170146942,0.874752544292,-0.34437868688,0.100859236803,1.01626227197,-0.115432054288,0.915403035171,0.322135965456,100.0
1.245353,-0.394616557684,-0.190597112895,-0.718669999124,0.956437021247,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.0997087512126,1.01664576717,-0.115432054288,0.914636044777,0.321368975062,100.0
1.255271,-0.394233062487,-0.190597112895,-0.718286503927,0.95605352605,0.884339924216,1.06995159955,-0.346296162865,17.8170146942,0.874752544292,-0.343995191683,0.100859236803,1.01702926237,-0.114665063894,0.914636044777,0.322135965456,100.0
1.265198,-0.393466072093,-0.190980608092,-0.71790300873,0.954903040459,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343995191683,0.0997087512126,1.01664576717,-0.115048559091,0.915019539974,0.32290295585,100.0
1.275174,-0.393082576896,-0.190980608092,-0.719053494321,0.956437021247,0.884339924216,1.07033509475,-0.346679658062,17.8170146942,0.875136039489,-0.344762182077,0.100859236803,1.01702926237,-0.115432054288,0.915019539974,0.320985479865,100.0
1.285214,-0.393466072093,-0.190980608092,-0.718669999124,0.955670030853,0.883956429019,1.06995159955,-0.345145677274,17.8170146942,0.874369049095,-0.34437868688,0.101242732,1.01587877678,-0.116199044682,0.914636044777,0.321368975062,100.0
1.295260,-0.394616557684,-0.190213617698,-0.718669999124,0.956437021247,0.883956429019,1.06956810435,-0.346296162865,17.8170146942,0.875519534686,-0.343995191683,0.100475741606,1.01702926237,-0.116199044682,0.915019539974,0.321752470259,100.0
1.305194,-0.393466072093,-0.190213617698,-0.718669999124,0.95605352605,0.884723419413,1.07033509475,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01664576717,-0.115815549485,0.915403035171,0.321752470259,100.0
1.315259,-0.393466072093,-0.190597112895,-0.71790300873,0.955670030853,0.883956429019,1.06956810435,-0.346296162865,17.8170146942,0.874752544292,-0.34437868688,0.100475741606,1.01664576717,-0.116199044682,0.915786530368,0.321752470259,100.0
1.325199,-0.39384956729,-0.190213617698,-0.719436989518,0.956437021247,0.883572933822,1.06918460916,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.10009224641,1.01664576717,-0.116199044682,0.914636044777,0.321752470259,100.0
1.335214,-0.392699081699,-0.190597112895,-0.720587475109,0.95605352605,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.873985553898,-0.344762182077,0.100859236803,1.01664576717,-0.115048559091,0.915019539974,0.321752470259,100.0
1.345264,-0.39384956729,-0.190213617698,-0.719436989518,0.955670030853,0.884723419413,1.07033509475,-0.345912667668,17.8170146942,0.874369049095,-0.34437868688,0.0997087512126,1.01702926237,-0.115048559091,0.916170025565,0.321368975062,100.0
1.355387,-0.393082576896,-0.190980608092,-0.71790300873,0.956437021247,0.884723419413,1.06995159955,-0.345145677274,17.8170146942,0.874752544292,-0.343995191683,0.10009224641,1.01664576717,-0.115432054288,0.915019539974,0.321368975062,100.0
1.365198,-0.394233062487,-0.190980608092,-0.719820484715,0.955670030853,0.883956429019,1.07033509475,-0.344762182077,17.8170146942,0.874369049095,-0.343228201289,0.100475741606,1.01626227197,-0.115048559091,0.915403035171,0.323286451047,100.0
1.375242,-0.39384956729,-0.190980608092,-0.718669999124,0.95605352605,0.884339924216,1.07033509475,-0.345912667668,17.8170146942,0.875519534686,-0.343995191683,0.100475741606,1.01664576717,-0.115432054288,0.915019539974,0.321368975062,100.0
1.385186,-0.393466072093,-0.190597112895,-0.718286503927,0.955670030853,0.883956429019,1.06956810435,-0.346296162865,17.8170146942,0.874369049095,-0.343228201289,0.100475741606,1.01702926237,-0.115432054288,0.914636044777,0.321368975062,100.0
1.395325,-0.393466072093,-0.190597112895,-0.717519513533,0.955286535656,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343995191683,0.100475741606,1.01779625276,-0.115815549485,0.916170025565,0.321752470259,100.0
1.405294,-0.39384956729,-0.190597112895,-0.718669999124,0.955670030853,0.884723419413,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343611696486,0.102009722394,1.01664576717,-0.115432054288,0.915019539974,0.323286451047,100.0
1.415237,-0.39384956729,-0.190597112895,-0.71790300873,0.955670030853,0.884339924216,1.06918460916,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100859236803,1.01626227197,-0.115432054288,0.915403035171,0.320985479865,100.0
1.425171,-0.394233062487,-0.190597112895,-0.719053494321,0.95605352605,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343995191683,0.100475741606,1.01664576717,-0.115048559091,0.914636044777,0.322519460653,100.0
1.435274,-0.393082576896,-0.190597112895,-0.718286503927,0.95605352605,0.883956429019,1.06918460916,-0.345912667668,17.8170146942,0.874369049095,-0.343611696486,0.100859236803,1.01626227197,-0.115432054288,0.915019539974,0.321752470259,100.0
1.445189,-0.393466072093,-0.190213617698,-0.719053494321,0.955286535656,0.884339924216,1.06956810435,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01664576717,-0.115432054288,0.914636044777,0.322519460653,100.0
1.455189,-0.39384956729,-0.190597112895,-0.718286503927,0.956820516444,0.884339924216,1.07071858994,-0.345912667668,17.8170146942,0.874752544292,-0.343611696486,0.100859236803,1.01664576717,-0.114665063894,0.915403035171,0.321368975062,100.0
1.465199,-0.393466072093,-0.190213617698,-0.718669999124,0.95605352605,0.884339924216,1.06995159955,-0.346296162865,17.8170146942,0.873985553898,-0.343995191683,0.100475741606,1.01664576717,-0.115432054288,0.915403035171,0.321368975062,100.0
1.475206,-0.394616557684,-0.190213617698,-0.718286503927,0.95605352605,0.88510691461,1.07033509475,-0.346296162865,17.8170146942,0.874752544292,-0.343995191683,0.100475741606,1.01664576717,-0.115815549485,0.915403035171,0.321368975062,100.0
1.485206,-0.393466072093,-0.190597112895,-0.71790300873,0.95605352605,0.884723419413,1.07033509475,-0.345912667668,17.8170146942,0.874752544292,-0.343995191683,0.10009224641,1.01664576717,-0.116199044682,0.915403035171,0.321752470259,100.0
1.495265,-0.393466072093,-0.190597112895,-0.718286503927,0.956820516444,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.343611696486,0.100475741606,1.01664576717,-0.115432054288,0.914636044777,0.321752470259,100.0
1.505192,-0.39384956729,-0.190213617698,-0.718286503927,0.95605352605,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343228201289,0.10009224641,1.01664576717,-0.115815549485,0.91425254958,0.321368975062,100.0
1.515213,-0.393466072093,-0.190597112895,-0.71790300873,0.95605352605,0.884723419413,1.06995159955,-0.346296162865,17.8170146942,0.873602058701,-0.343611696486,0.100859236803,1.01664576717,-0.115815549485,0.915786530368,0.322135965456,100.0
1.525207,-0.392699081699,-0.190597112895,-0.718286503927,0.95605352605,0.883956429019,1.06956810435,-0.345145677274,17.8170146942,0.874369049095,-0.34437868688,0.101242732,1.01664576717,-0.115048559091,0.915403035171,0.321752470259,100.0
1.535350,-0.393466072093,-0.190980608092,-0.719436989518,0.95605352605,0.883956429019,1.07033509475,-0.345145677274,17.8170146942,0.874369049095,-0.34437868688,0.100475741606,1.01587877678,-0.115048559091,0.915019539974,0.322519460653,100.0
1.545201,-0.393082576896,-0.191364103289,-0.718669999124,0.956437021247,0.884339924216,1.06956810435,-0.345912667668,17.8170146942,0.873985553898,-0.343228201289,0.10009224641,1.01664576717,-0.115432054288,0.915786530368,0.322519460653,100.0
1.555214,-0.393466072093,-0.190597112895,-0.718669999124,0.95605352605,0.883572933822,1.07033509475,-0.345145677274,17.8170146942,0.875136039489,-0.34437868688,0.100475741606,1.01626227197,-0.115815549485,0.915019539974,0.322135965456,100.0
1.565179,-0.393082576896,-0.190980608092,-0.71790300873,0.956437021247,0.884339924216,1.07033509475,-0.345145677274,17.8170146942,0.874752544292,-0.34437868688,0.10009224641,1.01626227197,-0.115432054288,0.91425254958,0.321368975062,100.0
1.575266,-0.393466072093,-0.190213617698,-0.718669999124,0.955670030853,0.884723419413,1.06995159955,-0.344762182077,17.8170146942,0.874369049095,-0.34437868688,0.100475741606,1.01664576717,-0.115048559091,0.915403035171,0.321752470259,100.0
1.585997,-0.392315586502,-0.190597112895,-0.719436989518,0.956820516444,0.884339924216,1.06956810435,-0.345145677274,17.8170146942,0.873985553898,-0.343995191683,0.100859236803,1.01664576717,-0.115432054288,0.915403035171,0.32290295585,100.0
1.595214,-0.392699081699,-0.191364103289,-0.71790300873,0.95605352605,0.884339924216,1.07033509475,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.100475741606,1.01664576717,-0.115815549485,0.915019539974,0.322135965456,100.0
1.605184,-0.393082576896,-0.190213617698,-0.718669999124,0.95605352605,0.884723419413,1.06956810435,-0.346296162865,17.8170146942,0.874369049095,-0.343995191683,0.101242732,1.01664576717,-0.116199044682,0.915019539974,0.321752470259,100.0
1.615262,-0.39384956729,-0.190597112895,-0.718286503927,0.95605352605,0.883189438625,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100475741606,1.01664576717,-0.114665063894,0.915019539974,0.321368975062,100.0
1.625197,-0.39384956729,-0.190213617698,-0.719053494321,0.955670030853,0.884339924216,1.06995159955,-0.345912667668,17.8170146942,0.873985553898,-0.343995191683,0.100475741606,1.01626227197,-0.116199044682,0.915786530368,0.320985479865,100.0
1.635338,-0.393082576896,-0.190980608092,-0.718286503927,0.95605352605,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874752544292,-0.34437868688,0.100859236803,1.01664576717,-0.114665063894,0.914636044777,0.321752470259,100.0
1.645186,-0.39384956729,-0.190213617698,-0.71790300873,0.95605352605,0.88510691461,1.06956810435,-0.344762182077,17.8170146942,0.874369049095,-0.343995191683,0.101242732,1.01664576717,-0.115048559091,0.915403035171,0.322135965456,100.0
1.655308,-0.393082576896,-0.191364103289,-0.717519513533,0.95605352605,0.883956429019,1.06995159955,-0.345912667668,17.8170146942,0.874369049095,-0.343995191683,0.100859236803,1.01664576717,-0.115048559091,0.914636044777,0.321368975062,100.0
